pair,target
1_____B_4_2_303_314_316_13106_0001.tif,1
1_____B_4_2_303_314_316_2190_0001.tif,1
1_____B_4_2_303_314_316_15498_0001.tif,1
4_____B_4_2_303_314_316_11566_0001.tif,0
4_____B_4_2_303_314_316_10807_0001.tif,0
2_____B_4_2_303_314_316_1588_0001.tif,0
5_____B_4_2_303_314_316_10970_0001.tif,0
1_____B_4_2_303_314_316_538_0001.tif,1
2_____B_4_2_303_314_316_3689_0001.tif,0
4_____B_4_2_303_314_316_8560_0001.tif,0
5_____B_4_2_303_314_316_10957_0001.tif,0
4_____B_4_2_303_314_316_5900_0001.tif,0
4_____B_4_2_303_314_316_5706_0001.tif,0
1_____B_4_2_303_314_316_1901_0001.tif,1
1_____B_4_2_303_314_316_14235_0001.tif,1
4_____B_4_2_303_314_316_8890_0001.tif,0
1_____B_4_2_303_314_316_13440_0001.tif,1
1_____B_4_2_303_314_316_14439_0001.tif,1
1_____B_4_2_303_314_316_13345_0001.tif,1
2_____B_4_2_303_314_316_16026_0001.tif,0
4_____B_4_2_303_314_316_13891_0001.tif,0
1_____B_4_2_303_314_316_4671_0001.tif,1
5_____B_4_2_303_314_316_11024_0001.tif,0
1_____B_4_2_303_314_316_15122_0001.tif,1
1_____B_4_2_303_314_316_4445_0001.tif,1
1_____B_4_2_303_314_316_13385_0001.tif,1
2_____B_4_2_303_314_316_16121_0001.tif,0
4_____B_4_2_303_314_316_13684_0001.tif,0
4_____B_4_2_303_314_316_5495_0001.tif,0
1_____B_4_2_303_314_316_14382_0001.tif,1
5_____B_4_2_303_314_316_10581_0001.tif,0
1_____B_4_2_303_314_316_153_0001.tif,1
1_____B_4_2_303_314_316_396_0001.tif,1
3_____B_4_2_303_314_316_13683_0001.tif,0
1_____B_4_2_303_314_316_3276_0001.tif,1
4_____B_4_2_303_314_316_5528_0001.tif,0
2_____B_4_2_303_314_316_14718_0001.tif,0
4_____B_4_2_303_314_316_10782_0001.tif,0
1_____B_4_2_303_314_316_12407_0001.tif,1
4_____B_4_2_303_314_316_10795_0001.tif,0
1_____B_4_2_303_314_316_1615_0001.tif,1
1_____B_4_2_303_314_316_12187_0001.tif,1
2_____B_4_2_303_314_316_6255_0001.tif,0
1_____B_4_2_303_314_316_13859_0001.tif,1
1_____B_4_2_303_314_316_15219_0001.tif,1
1_____B_4_2_303_314_316_12072_0001.tif,1
6_____B_4_2_303_314_316_9511_0001.tif,0
1_____B_4_2_303_314_316_13442_0001.tif,1
2_____B_4_2_303_314_316_15144_0001.tif,0
5_____B_4_2_303_314_316_9050_0001.tif,0
1_____B_4_2_303_314_316_13623_0001.tif,1
1_____B_4_2_303_314_316_14114_0001.tif,1
5_____B_4_2_303_314_316_6093_0001.tif,0
1_____B_4_2_303_314_316_4455_0001.tif,1
3_____B_4_2_303_314_316_14028_0001.tif,0
4_____B_4_2_303_314_316_10891_0001.tif,0
1_____B_4_2_303_314_316_1844_0001.tif,1
1_____B_4_2_303_314_316_4785_0001.tif,1
1_____B_4_2_303_314_316_13551_0001.tif,1
5_____B_4_2_303_314_316_6320_0001.tif,0
5_____B_4_2_303_314_316_6492_0001.tif,0
4_____B_4_2_303_314_316_3700_0001.tif,0
2_____B_4_2_303_314_316_2011_0001.tif,0
4_____B_4_2_303_314_316_5262_0001.tif,0
4_____B_4_2_303_314_316_8418_0001.tif,0
1_____B_4_2_303_314_316_109_0001.tif,1
4_____B_4_2_303_314_316_11277_0001.tif,0
1_____B_4_2_303_314_316_2714_0001.tif,1
5_____B_4_2_303_314_316_5298_0001.tif,0
5_____B_4_2_303_314_316_4081_0001.tif,0
1_____B_4_2_303_314_316_13045_0001.tif,1
1_____B_4_2_303_314_316_14456_0001.tif,1
4_____B_4_2_303_314_316_854_0001.tif,0
5_____B_4_2_303_314_316_8162_0001.tif,0
1_____B_4_2_303_314_316_13291_0001.tif,1
5_____B_4_2_303_314_316_486_0001.tif,0
4_____B_4_2_303_314_316_9279_0001.tif,0
4_____B_4_2_303_314_316_800_0001.tif,0
4_____B_4_2_303_314_316_6154_0001.tif,0
5_____B_4_2_303_314_316_6263_0001.tif,0
2_____B_4_2_303_314_316_16101_0001.tif,0
1_____B_4_2_303_314_316_4237_0001.tif,1
4_____B_4_2_303_314_316_8817_0001.tif,0
1_____B_4_2_303_314_316_12115_0001.tif,1
5_____B_4_2_303_314_316_9564_0001.tif,0
4_____B_4_2_303_314_316_5433_0001.tif,0
1_____B_4_2_303_314_316_4575_0001.tif,1
5_____B_4_2_303_314_316_4011_0001.tif,0
2_____B_4_2_303_314_316_14567_0001.tif,0
1_____B_4_2_303_314_316_12942_0001.tif,1
1_____B_4_2_303_314_316_638_0001.tif,1
4_____B_4_2_303_314_316_7864_0001.tif,0
1_____B_4_2_303_314_316_4358_0001.tif,1
1_____B_4_2_303_314_316_3221_0001.tif,1
3_____B_4_2_303_314_316_948_0001.tif,0
5_____B_4_2_303_314_316_845_0001.tif,0
1_____B_4_2_303_314_316_13471_0001.tif,1
1_____B_4_2_303_314_316_4734_0001.tif,1
1_____B_4_2_303_314_316_13269_0001.tif,1
2_____B_4_2_303_314_316_16347_0001.tif,0
2_____B_4_2_303_314_316_6362_0001.tif,0
5_____B_4_2_303_314_316_11061_0001.tif,0
1_____B_4_2_303_314_316_1689_0001.tif,1
1_____B_4_2_303_314_316_4261_0001.tif,1
1_____B_4_2_303_314_316_13367_0001.tif,1
1_____B_4_2_303_314_316_12970_0001.tif,1
1_____B_4_2_303_314_316_16187_0001.tif,1
2_____B_4_2_303_314_316_2218_0001.tif,0
2_____B_4_2_303_314_316_15524_0001.tif,0
1_____B_4_2_303_314_316_13034_0001.tif,1
1_____B_4_2_303_314_316_2220_0001.tif,1
1_____B_4_2_303_314_316_200_0001.tif,1
1_____B_4_2_303_314_316_13716_0001.tif,1
2_____B_4_2_303_314_316_941_0001.tif,0
1_____B_4_2_303_314_316_1902_0001.tif,1
3_____B_4_2_303_314_316_9443_0001.tif,0
1_____B_4_2_303_314_316_14160_0001.tif,1
5_____B_4_2_303_314_316_8014_0001.tif,0
1_____B_4_2_303_314_316_4775_0001.tif,1
1_____B_4_2_303_314_316_13590_0001.tif,1
1_____B_4_2_303_314_316_3347_0001.tif,1
1_____B_4_2_303_314_316_3393_0001.tif,1
5_____B_4_2_303_314_316_11222_0001.tif,0
1_____B_4_2_303_314_316_4163_0001.tif,1
1_____B_4_2_303_314_316_12343_0001.tif,1
1_____B_4_2_303_314_316_14214_0001.tif,1
4_____B_4_2_303_314_316_5392_0001.tif,0
1_____B_4_2_303_314_316_13563_0001.tif,1
5_____B_4_2_303_314_316_9030_0001.tif,0
4_____B_4_2_303_314_316_10781_0001.tif,0
1_____B_4_2_303_314_316_15079_0001.tif,1
5_____B_4_2_303_314_316_10514_0001.tif,0
4_____B_4_2_303_314_316_9426_0001.tif,0
1_____B_4_2_303_314_316_15080_0001.tif,1
5_____B_4_2_303_314_316_9576_0001.tif,0
5_____B_4_2_303_314_316_15748_0001.tif,0
1_____B_4_2_303_314_316_1543_0001.tif,1
2_____B_4_2_303_314_316_16229_0001.tif,0
1_____B_4_2_303_314_316_13718_0001.tif,1
5_____B_4_2_303_314_316_6565_0001.tif,0
5_____B_4_2_303_314_316_5354_0001.tif,0
1_____B_4_2_303_314_316_1271_0001.tif,1
1_____B_4_2_303_314_316_15554_0001.tif,1
4_____B_4_2_303_314_316_2251_0001.tif,0
5_____B_4_2_303_314_316_6264_0001.tif,0
1_____B_4_2_303_314_316_1756_0001.tif,1
4_____B_4_2_303_314_316_10903_0001.tif,0
4_____B_4_2_303_314_316_2320_0001.tif,0
1_____B_4_2_303_314_316_1893_0001.tif,1
1_____B_4_2_303_314_316_1137_0001.tif,1
2_____B_4_2_303_314_316_256_0001.tif,0
5_____B_4_2_303_314_316_9162_0001.tif,0
1_____B_4_2_303_314_316_4631_0001.tif,1
1_____B_4_2_303_314_316_1609_0001.tif,1
4_____B_4_2_303_314_316_8803_0001.tif,0
1_____B_4_2_303_314_316_4148_0001.tif,1
1_____B_4_2_303_314_316_14616_0001.tif,1
1_____B_4_2_303_314_316_16339_0001.tif,1
1_____B_4_2_303_314_316_14896_0001.tif,1
1_____B_4_2_303_314_316_1521_0001.tif,1
4_____B_4_2_303_314_316_7748_0001.tif,0
1_____B_4_2_303_314_316_1077_0001.tif,1
5_____B_4_2_303_314_316_8749_0001.tif,0
5_____B_4_2_303_314_316_1369_0001.tif,0
1_____B_4_2_303_314_316_4325_0001.tif,1
4_____B_4_2_303_314_316_5857_0001.tif,0
5_____B_4_2_303_314_316_10981_0001.tif,0
4_____B_4_2_303_314_316_5692_0001.tif,0
4_____B_4_2_303_314_316_8793_0001.tif,0
1_____B_4_2_303_314_316_14243_0001.tif,1
5_____B_4_2_303_314_316_11387_0001.tif,0
1_____B_4_2_303_314_316_12950_0001.tif,1
1_____B_4_2_303_314_316_4369_0001.tif,1
1_____B_4_2_303_314_316_14246_0001.tif,1
1_____B_4_2_303_314_316_3178_0001.tif,1
6_____B_4_2_303_314_316_2844_0001.tif,0
1_____B_4_2_303_314_316_1687_0001.tif,1
1_____B_4_2_303_314_316_15580_0001.tif,1
1_____B_4_2_303_314_316_14560_0001.tif,1
4_____B_4_2_303_314_316_8346_0001.tif,0
2_____B_4_2_303_314_316_14759_0001.tif,0
4_____B_4_2_303_314_316_986_0001.tif,0
4_____B_4_2_303_314_316_8882_0001.tif,0
1_____B_4_2_303_314_316_1696_0001.tif,1
4_____B_4_2_303_314_316_11083_0001.tif,0
1_____B_4_2_303_314_316_16362_0001.tif,1
1_____B_4_2_303_314_316_59_0001.tif,1
1_____B_4_2_303_314_316_13456_0001.tif,1
1_____B_4_2_303_314_316_2412_0001.tif,1
2_____B_4_2_303_314_316_15898_0001.tif,0
5_____B_4_2_303_314_316_11233_0001.tif,0
1_____B_4_2_303_314_316_187_0001.tif,1
1_____B_4_2_303_314_316_4749_0001.tif,1
5_____B_4_2_303_314_316_8445_0001.tif,0
5_____B_4_2_303_314_316_10497_0001.tif,0
1_____B_4_2_303_314_316_1233_0001.tif,1
5_____B_4_2_303_314_316_7972_0001.tif,0
4_____B_4_2_303_314_316_2209_0001.tif,0
1_____B_4_2_303_314_316_13605_0001.tif,1
5_____B_4_2_303_314_316_10566_0001.tif,0
2_____B_4_2_303_314_316_15385_0001.tif,0
4_____B_4_2_303_314_316_8230_0001.tif,0
5_____B_4_2_303_314_316_9006_0001.tif,0
4_____B_4_2_303_314_316_14024_0001.tif,0
5_____B_4_2_303_314_316_10952_0001.tif,0
2_____B_4_2_303_314_316_15232_0001.tif,0
4_____B_4_2_303_314_316_2508_0001.tif,0
1_____B_4_2_303_314_316_12863_0001.tif,1
1_____B_4_2_303_314_316_2772_0001.tif,1
1_____B_4_2_303_314_316_12260_0001.tif,1
5_____B_4_2_303_314_316_8262_0001.tif,0
1_____B_4_2_303_314_316_3307_0001.tif,1
1_____B_4_2_303_314_316_13557_0001.tif,1
1_____B_4_2_303_314_316_1751_0001.tif,1
1_____B_4_2_303_314_316_1570_0001.tif,1
2_____B_4_2_303_314_316_9469_0001.tif,0
4_____B_4_2_303_314_316_8453_0001.tif,0
2_____B_4_2_303_314_316_9478_0001.tif,0
1_____B_4_2_303_314_316_2338_0001.tif,1
1_____B_4_2_303_314_316_4518_0001.tif,1
5_____B_4_2_303_314_316_7985_0001.tif,0
1_____B_4_2_303_314_316_16274_0001.tif,1
5_____B_4_2_303_314_316_4009_0001.tif,0
1_____B_4_2_303_314_316_1769_0001.tif,1
3_____B_4_2_303_314_316_321_0001.tif,0
1_____B_4_2_303_314_316_42_0001.tif,1
6_____B_4_2_303_314_316_261_0001.tif,0
1_____B_4_2_303_314_316_1333_0001.tif,1
1_____B_4_2_303_314_316_1768_0001.tif,1
1_____B_4_2_303_314_316_1704_0001.tif,1
6_____B_4_2_303_314_316_5453_0001.tif,0
5_____B_4_2_303_314_316_10684_0001.tif,0
4_____B_4_2_303_314_316_7897_0001.tif,0
1_____B_4_2_303_314_316_1878_0001.tif,1
2_____B_4_2_303_314_316_6259_0001.tif,0
2_____B_4_2_303_314_316_1409_0001.tif,0
1_____B_4_2_303_314_316_14134_0001.tif,1
2_____B_4_2_303_314_316_16131_0001.tif,0
3_____B_4_2_303_314_316_14049_0001.tif,0
4_____B_4_2_303_314_316_8485_0001.tif,0
1_____B_4_2_303_314_316_3389_0001.tif,1
1_____B_4_2_303_314_316_4573_0001.tif,1
2_____B_4_2_303_314_316_3583_0001.tif,0
1_____B_4_2_303_314_316_12103_0001.tif,1
1_____B_4_2_303_314_316_12823_0001.tif,1
1_____B_4_2_303_314_316_12254_0001.tif,1
5_____B_4_2_303_314_316_9567_0001.tif,0
4_____B_4_2_303_314_316_622_0001.tif,0
4_____B_4_2_303_314_316_8399_0001.tif,0
3_____B_4_2_303_314_316_1900_0001.tif,0
1_____B_4_2_303_314_316_13049_0001.tif,1
4_____B_4_2_303_314_316_7891_0001.tif,0
5_____B_4_2_303_314_316_10983_0001.tif,0
5_____B_4_2_303_314_316_6091_0001.tif,0
4_____B_4_2_303_314_316_8293_0001.tif,0
4_____B_4_2_303_314_316_5584_0001.tif,0
5_____B_4_2_303_314_316_8208_0001.tif,0
1_____B_4_2_303_314_316_14876_0001.tif,1
1_____B_4_2_303_314_316_14270_0001.tif,1
1_____B_4_2_303_314_316_4751_0001.tif,1
4_____B_4_2_303_314_316_11062_0001.tif,0
1_____B_4_2_303_314_316_4566_0001.tif,1
4_____B_4_2_303_314_316_3943_0001.tif,0
4_____B_4_2_303_314_316_8353_0001.tif,0
1_____B_4_2_303_314_316_12201_0001.tif,1
1_____B_4_2_303_314_316_1135_0001.tif,1
1_____B_4_2_303_314_316_4502_0001.tif,1
1_____B_4_2_303_314_316_15743_0001.tif,1
1_____B_4_2_303_314_316_2411_0001.tif,1
1_____B_4_2_303_314_316_13354_0001.tif,1
1_____B_4_2_303_314_316_2460_0001.tif,1
4_____B_4_2_303_314_316_5804_0001.tif,0
1_____B_4_2_303_314_316_1622_0001.tif,1
1_____B_4_2_303_314_316_13062_0001.tif,1
4_____B_4_2_303_314_316_3858_0001.tif,0
2_____B_4_2_303_314_316_6245_0001.tif,0
4_____B_4_2_303_314_316_2645_0001.tif,0
2_____B_4_2_303_314_316_15723_0001.tif,0
1_____B_4_2_303_314_316_13307_0001.tif,1
4_____B_4_2_303_314_316_5292_0001.tif,0
2_____B_4_2_303_314_316_15192_0001.tif,0
5_____B_4_2_303_314_316_11671_0001.tif,0
1_____B_4_2_303_314_316_4292_0001.tif,1
4_____B_4_2_303_314_316_6453_0001.tif,0
4_____B_4_2_303_314_316_9293_0001.tif,0
5_____B_4_2_303_314_316_11747_0001.tif,0
2_____B_4_2_303_314_316_15725_0001.tif,0
1_____B_4_2_303_314_316_14830_0001.tif,1
1_____B_4_2_303_314_316_3504_0001.tif,1
1_____B_4_2_303_314_316_4341_0001.tif,1
5_____B_4_2_303_314_316_10921_0001.tif,0
5_____B_4_2_303_314_316_9098_0001.tif,0
4_____B_4_2_303_314_316_1052_0001.tif,0
1_____B_4_2_303_314_316_14877_0001.tif,1
4_____B_4_2_303_314_316_9428_0001.tif,0
5_____B_4_2_303_314_316_10494_0001.tif,0
5_____B_4_2_303_314_316_9097_0001.tif,0
1_____B_4_2_303_314_316_1884_0001.tif,1
1_____B_4_2_303_314_316_12362_0001.tif,1
3_____B_4_2_303_314_316_2709_0001.tif,0
3_____B_4_2_303_314_316_311_0001.tif,0
4_____B_4_2_303_314_316_5541_0001.tif,0
4_____B_4_2_303_314_316_3905_0001.tif,0
4_____B_4_2_303_314_316_6197_0001.tif,0
4_____B_4_2_303_314_316_5920_0001.tif,0
1_____B_4_2_303_314_316_13535_0001.tif,1
4_____B_4_2_303_314_316_674_0001.tif,0
1_____B_4_2_303_314_316_2722_0001.tif,1
1_____B_4_2_303_314_316_14861_0001.tif,1
4_____B_4_2_303_314_316_11321_0001.tif,0
5_____B_4_2_303_314_316_11063_0001.tif,0
4_____B_4_2_303_314_316_1015_0001.tif,0
1_____B_4_2_303_314_316_1806_0001.tif,1
1_____B_4_2_303_314_316_14739_0001.tif,1
1_____B_4_2_303_314_316_13709_0001.tif,1
1_____B_4_2_303_314_316_929_0001.tif,1
4_____B_4_2_303_314_316_9069_0001.tif,0
1_____B_4_2_303_314_316_441_0001.tif,1
4_____B_4_2_303_314_316_4024_0001.tif,0
2_____B_4_2_303_314_316_2691_0001.tif,0
5_____B_4_2_303_314_316_11248_0001.tif,0
4_____B_4_2_303_314_316_9419_0001.tif,0
1_____B_4_2_303_314_316_12227_0001.tif,1
1_____B_4_2_303_314_316_1163_0001.tif,1
5_____B_4_2_303_314_316_5389_0001.tif,0
1_____B_4_2_303_314_316_1776_0001.tif,1
3_____B_4_2_303_314_316_14256_0001.tif,0
5_____B_4_2_303_314_316_6004_0001.tif,0
1_____B_4_2_303_314_316_2738_0001.tif,1
4_____B_4_2_303_314_316_11022_0001.tif,0
1_____B_4_2_303_314_316_13417_0001.tif,1
1_____B_4_2_303_314_316_14958_0001.tif,1
1_____B_4_2_303_314_316_75_0001.tif,1
2_____B_4_2_303_314_316_784_0001.tif,0
1_____B_4_2_303_314_316_1286_0001.tif,1
1_____B_4_2_303_314_316_12295_0001.tif,1
1_____B_4_2_303_314_316_14425_0001.tif,1
5_____B_4_2_303_314_316_9507_0001.tif,0
4_____B_4_2_303_314_316_3995_0001.tif,0
4_____B_4_2_303_314_316_8238_0001.tif,0
1_____B_4_2_303_314_316_15532_0001.tif,1
6_____B_4_2_303_314_316_10510_0001.tif,0
4_____B_4_2_303_314_316_8267_0001.tif,0
4_____B_4_2_303_314_316_11346_0001.tif,0
4_____B_4_2_303_314_316_10713_0001.tif,0
4_____B_4_2_303_314_316_5631_0001.tif,0
1_____B_4_2_303_314_316_4709_0001.tif,1
1_____B_4_2_303_314_316_12965_0001.tif,1
1_____B_4_2_303_314_316_130_0001.tif,1
1_____B_4_2_303_314_316_101_0001.tif,1
3_____B_4_2_303_314_316_370_0001.tif,0
2_____B_4_2_303_314_316_15601_0001.tif,0
1_____B_4_2_303_314_316_16283_0001.tif,1
4_____B_4_2_303_314_316_5553_0001.tif,0
1_____B_4_2_303_314_316_1541_0001.tif,1
1_____B_4_2_303_314_316_14848_0001.tif,1
1_____B_4_2_303_314_316_3400_0001.tif,1
1_____B_4_2_303_314_316_4462_0001.tif,1
1_____B_4_2_303_314_316_13675_0001.tif,1
5_____B_4_2_303_314_316_13769_0001.tif,0
2_____B_4_2_303_314_316_14556_0001.tif,0
4_____B_4_2_303_314_316_1058_0001.tif,0
2_____B_4_2_303_314_316_4015_0001.tif,0
4_____B_4_2_303_314_316_5472_0001.tif,0
1_____B_4_2_303_314_316_4234_0001.tif,1
1_____B_4_2_303_314_316_501_0001.tif,1
1_____B_4_2_303_314_316_13720_0001.tif,1
1_____B_4_2_303_314_316_1241_0001.tif,1
5_____B_4_2_303_314_316_9490_0001.tif,0
4_____B_4_2_303_314_316_10889_0001.tif,0
1_____B_4_2_303_314_316_621_0001.tif,1
4_____B_4_2_303_314_316_8489_0001.tif,0
4_____B_4_2_303_314_316_7903_0001.tif,0
1_____B_4_2_303_314_316_15490_0001.tif,1
1_____B_4_2_303_314_316_1998_0001.tif,1
1_____B_4_2_303_314_316_15686_0001.tif,1
4_____B_4_2_303_314_316_5416_0001.tif,0
7_____B_4_2_303_314_316_11394_0001.tif,0
7_____B_4_2_303_314_316_8060_0001.tif,0
2_____B_4_2_303_314_316_15812_0001.tif,0
1_____B_4_2_303_314_316_12984_0001.tif,1
3_____B_4_2_303_314_316_334_0001.tif,0
1_____B_4_2_303_314_316_2032_0001.tif,1
4_____B_4_2_303_314_316_11008_0001.tif,0
4_____B_4_2_303_314_316_829_0001.tif,0
1_____B_4_2_303_314_316_14065_0001.tif,1
1_____B_4_2_303_314_316_1845_0001.tif,1
1_____B_4_2_303_314_316_4791_0001.tif,1
4_____B_4_2_303_314_316_6175_0001.tif,0
1_____B_4_2_303_314_316_13363_0001.tif,1
1_____B_4_2_303_314_316_126_0001.tif,1
3_____B_4_2_303_314_316_9459_0001.tif,0
1_____B_4_2_303_314_316_295_0001.tif,1
1_____B_4_2_303_314_316_12181_0001.tif,1
1_____B_4_2_303_314_316_13237_0001.tif,1
4_____B_4_2_303_314_316_4046_0001.tif,0
1_____B_4_2_303_314_316_1510_0001.tif,1
4_____B_4_2_303_314_316_3434_0001.tif,0
1_____B_4_2_303_314_316_1691_0001.tif,1
1_____B_4_2_303_314_316_13004_0001.tif,1
1_____B_4_2_303_314_316_2197_0001.tif,1
4_____B_4_2_303_314_316_11730_0001.tif,0
1_____B_4_2_303_314_316_1814_0001.tif,1
2_____B_4_2_303_314_316_14419_0001.tif,0
5_____B_4_2_303_314_316_8102_0001.tif,0
5_____B_4_2_303_314_316_11216_0001.tif,0
2_____B_4_2_303_314_316_14784_0001.tif,0
1_____B_4_2_303_314_316_1866_0001.tif,1
5_____B_4_2_303_314_316_10666_0001.tif,0
1_____B_4_2_303_314_316_1200_0001.tif,1
1_____B_4_2_303_314_316_593_0001.tif,1
4_____B_4_2_303_314_316_1025_0001.tif,0
1_____B_4_2_303_314_316_13052_0001.tif,1
1_____B_4_2_303_314_316_14210_0001.tif,1
5_____B_4_2_303_314_316_8931_0001.tif,0
1_____B_4_2_303_314_316_4481_0001.tif,1
3_____B_4_2_303_314_316_1810_0001.tif,0
1_____B_4_2_303_314_316_1562_0001.tif,1
1_____B_4_2_303_314_316_4589_0001.tif,1
1_____B_4_2_303_314_316_16188_0001.tif,1
2_____B_4_2_303_314_316_14780_0001.tif,0
5_____B_4_2_303_314_316_6092_0001.tif,0
4_____B_4_2_303_314_316_8191_0001.tif,0
1_____B_4_2_303_314_316_13465_0001.tif,1
6_____B_4_2_303_314_316_8703_0001.tif,0
1_____B_4_2_303_314_316_14189_0001.tif,1
1_____B_4_2_303_314_316_1451_0001.tif,1
1_____B_4_2_303_314_316_15485_0001.tif,1
1_____B_4_2_303_314_316_4595_0001.tif,1
2_____B_4_2_303_314_316_13991_0001.tif,0
5_____B_4_2_303_314_316_11759_0001.tif,0
1_____B_4_2_303_314_316_14064_0001.tif,1
4_____B_4_2_303_314_316_588_0001.tif,0
1_____B_4_2_303_314_316_13698_0001.tif,1
4_____B_4_2_303_314_316_10730_0001.tif,0
1_____B_4_2_303_314_316_14088_0001.tif,1
4_____B_4_2_303_314_316_8336_0001.tif,0
1_____B_4_2_303_314_316_14898_0001.tif,1
2_____B_4_2_303_314_316_14779_0001.tif,0
1_____B_4_2_303_314_316_1106_0001.tif,1
1_____B_4_2_303_314_316_13162_0001.tif,1
5_____B_4_2_303_314_316_11455_0001.tif,0
3_____B_4_2_303_314_316_14056_0001.tif,0
1_____B_4_2_303_314_316_1065_0001.tif,1
1_____B_4_2_303_314_316_12365_0001.tif,1
1_____B_4_2_303_314_316_14552_0001.tif,1
4_____B_4_2_303_314_316_4054_0001.tif,0
5_____B_4_2_303_314_316_9545_0001.tif,0
5_____B_4_2_303_314_316_6503_0001.tif,0
1_____B_4_2_303_314_316_4142_0001.tif,1
4_____B_4_2_303_314_316_11705_0001.tif,0
1_____B_4_2_303_314_316_12146_0001.tif,1
2_____B_4_2_303_314_316_15323_0001.tif,0
1_____B_4_2_303_314_316_1800_0001.tif,1
1_____B_4_2_303_314_316_4353_0001.tif,1
4_____B_4_2_303_314_316_6340_0001.tif,0
1_____B_4_2_303_314_316_4773_0001.tif,1
2_____B_4_2_303_314_316_16102_0001.tif,0
4_____B_4_2_303_314_316_5397_0001.tif,0
1_____B_4_2_303_314_316_15020_0001.tif,1
1_____B_4_2_303_314_316_13203_0001.tif,1
4_____B_4_2_303_314_316_5356_0001.tif,0
2_____B_4_2_303_314_316_15364_0001.tif,0
4_____B_4_2_303_314_316_5498_0001.tif,0
1_____B_4_2_303_314_316_3244_0001.tif,1
1_____B_4_2_303_314_316_13161_0001.tif,1
4_____B_4_2_303_314_316_9420_0001.tif,0
4_____B_4_2_303_314_316_5483_0001.tif,0
2_____B_4_2_303_314_316_14348_0001.tif,0
4_____B_4_2_303_314_316_11538_0001.tif,0
1_____B_4_2_303_314_316_14741_0001.tif,1
1_____B_4_2_303_314_316_1563_0001.tif,1
1_____B_4_2_303_314_316_13672_0001.tif,1
2_____B_4_2_303_314_316_619_0001.tif,0
5_____B_4_2_303_314_316_9580_0001.tif,0
4_____B_4_2_303_314_316_8483_0001.tif,0
1_____B_4_2_303_314_316_14223_0001.tif,1
1_____B_4_2_303_314_316_15555_0001.tif,1
1_____B_4_2_303_314_316_4375_0001.tif,1
2_____B_4_2_303_314_316_15973_0001.tif,0
1_____B_4_2_303_314_316_11966_0001.tif,1
1_____B_4_2_303_314_316_11988_0001.tif,1
4_____B_4_2_303_314_316_656_0001.tif,0
1_____B_4_2_303_314_316_1679_0001.tif,1
4_____B_4_2_303_314_316_5556_0001.tif,0
5_____B_4_2_303_314_316_10962_0001.tif,0
1_____B_4_2_303_314_316_4767_0001.tif,1
1_____B_4_2_303_314_316_15511_0001.tif,1
1_____B_4_2_303_314_316_11979_0001.tif,1
1_____B_4_2_303_314_316_206_0001.tif,1
1_____B_4_2_303_314_316_81_0001.tif,1
4_____B_4_2_303_314_316_6515_0001.tif,0
4_____B_4_2_303_314_316_8321_0001.tif,0
5_____B_4_2_303_314_316_11011_0001.tif,0
2_____B_4_2_303_314_316_13343_0001.tif,0
2_____B_4_2_303_314_316_15349_0001.tif,0
4_____B_4_2_303_314_316_8369_0001.tif,0
5_____B_4_2_303_314_316_6447_0001.tif,0
3_____B_4_2_303_314_316_5944_0001.tif,0
1_____B_4_2_303_314_316_1894_0001.tif,1
1_____B_4_2_303_314_316_4479_0001.tif,1
1_____B_4_2_303_314_316_1138_0001.tif,1
1_____B_4_2_303_314_316_14628_0001.tif,1
1_____B_4_2_303_314_316_4444_0001.tif,1
1_____B_4_2_303_314_316_15011_0001.tif,1
2_____B_4_2_303_314_316_2119_0001.tif,0
1_____B_4_2_303_314_316_13068_0001.tif,1
1_____B_4_2_303_314_316_4760_0001.tif,1
1_____B_4_2_303_314_316_13618_0001.tif,1
2_____B_4_2_303_314_316_14767_0001.tif,0
2_____B_4_2_303_314_316_2473_0001.tif,0
4_____B_4_2_303_314_316_11529_0001.tif,0
3_____B_4_2_303_314_316_312_0001.tif,0
1_____B_4_2_303_314_316_1347_0001.tif,1
5_____B_4_2_303_314_316_7980_0001.tif,0
1_____B_4_2_303_314_316_14589_0001.tif,1
4_____B_4_2_303_314_316_692_0001.tif,0
1_____B_4_2_303_314_316_2432_0001.tif,1
1_____B_4_2_303_314_316_4402_0001.tif,1
1_____B_4_2_303_314_316_4194_0001.tif,1
1_____B_4_2_303_314_316_2788_0001.tif,1
5_____B_4_2_303_314_316_8653_0001.tif,0
1_____B_4_2_303_314_316_683_0001.tif,1
1_____B_4_2_303_314_316_14290_0001.tif,1
1_____B_4_2_303_314_316_1981_0001.tif,1
5_____B_4_2_303_314_316_10653_0001.tif,0
4_____B_4_2_303_314_316_8156_0001.tif,0
4_____B_4_2_303_314_316_8545_0001.tif,0
5_____B_4_2_303_314_316_3674_0001.tif,0
1_____B_4_2_303_314_316_13016_0001.tif,1
4_____B_4_2_303_314_316_5926_0001.tif,0
1_____B_4_2_303_314_316_14792_0001.tif,1
1_____B_4_2_303_314_316_2055_0001.tif,1
1_____B_4_2_303_314_316_1094_0001.tif,1
5_____B_4_2_303_314_316_7944_0001.tif,0
3_____B_4_2_303_314_316_13994_0001.tif,0
4_____B_4_2_303_314_316_11187_0001.tif,0
1_____B_4_2_303_314_316_4268_0001.tif,1
1_____B_4_2_303_314_316_1309_0001.tif,1
